BPk,Bk,E0k,V0k,code,element,exchange,kpoints,sBPk,sBPk_err,sBk,sBk_err,sE0k,sE0k_err,sV0k,sV0k_err,structure
5.11598700723,309.294769444,-8.21446707943,15.0614628011,VASP,Ir,PBE,2744.0,0.546557611978,5.11607924811,-0.0111157444266,0.275126198226,0.0608046774911,1.69076189279e-05,-0.0161315788619,0.000240256963078,bcc
5.05433205494,310.305053583,-8.21424398604,15.0587384288,VASP,Ir,PBE,4096.0,-0.665172051073,5.05442542099,0.315489144521,0.284811875733,0.0580871665601,1.604504909e-05,-0.0342170258953,0.000248251269885,bcc
5.11243562887,309.11714097,-8.21060708167,15.0635296206,VASP,Ir,PBE,5832.0,0.476760939562,5.11252793382,-0.0685395181966,0.261264879361,0.0137858657601,1.60385712957e-05,-0.0024112244742,0.000227912484038,bcc
5.10588807381,309.171210687,-8.21115213694,15.0632259243,VASP,Ir,PBE,8000.0,0.348079197297,5.10598049713,-0.0510598477477,0.263178430981,0.0204252092204,1.61571833655e-05,-0.00442727904027,0.000229596696329,bcc
5.09787174078,309.391767963,-8.21144428085,15.0622441382,VASP,Ir,PBE,10648.0,0.190530968642,5.09796430943,0.0202419593494,0.261776689705,0.0239838278205,1.60700194543e-05,-0.0109447581143,0.000228359477751,bcc
5.09195040398,309.440251432,-8.20987004104,15.0627071314,VASP,Ir,PBE,13824.0,0.0741565465251,5.09204308028,0.0359157062466,0.261810548576,0.00480793965599,1.60722018335e-05,-0.00787122890356,0.000228390223603,bcc
5.08957804346,309.302859637,-8.20989972023,15.0641664945,VASP,Ir,PBE,17576.0,0.0275315876573,5.08967076296,-0.00850034486112,0.262022542486,0.0051694631382,1.60848464668e-05,0.00181659329621,0.000228564881563,bcc
5.08984695363,309.43037062,-8.21040637741,15.0630478864,VASP,Ir,PBE,21952.0,0.0328165877264,5.08993966822,0.032721435146,0.261624098984,0.0113410778334,1.60603367837e-05,-0.00560916387123,0.000228218942503,bcc
5.09025597666,309.421465318,-8.20984988486,15.0630039019,VASP,Ir,PBE,27000.0,0.0408552824134,5.0903486838,0.0298425270915,0.261977764129,0.00456241629122,1.60823433414e-05,-0.00590115067813,0.000228532077468,bcc
5.08908303095,309.352122313,-8.20962718152,15.0636158508,VASP,Ir,PBE,32768.0,0.0178029068521,5.08917575946,0.00742530444683,0.262031490483,0.00184965646759,1.60853791007e-05,-0.00183879512118,0.000228573792406,bcc
5.09056395214,309.382696284,-8.20988324887,15.0635218002,VASP,Ir,PBE,39304.0,0.0469080487545,5.09065665367,0.0173092648517,0.262531618118,0.00496882476782,1.61160726692e-05,-0.00246313969339,0.000229006997817,bcc
5.0896487461,309.399555821,-8.20971921176,15.0633170633,VASP,Ir,PBE,46656.0,0.0289211351262,5.0897414643,0.0227596196065,0.262761413332,0.00297068118281,1.61304388968e-05,-0.00382226271355,0.000229209746045,bcc
5.08898818267,309.367647925,-8.20961193003,15.0635809454,VASP,Ir,PBE,54872.0,0.0159388153437,5.08908091291,0.0124444279028,0.262217361698,0.00166387743641,1.60968271963e-05,-0.00207051040184,0.000228735616745,bcc
5.09021615623,309.378283893,-8.20969672516,15.0633988561,VASP,Ir,PBE,64000.0,0.0400726754406,5.0903088641,0.0158828259181,0.262282105296,0.00269677080471,1.61007959548e-05,-0.00327929060693,0.000228791962156,bcc
5.08785896314,309.398659822,-8.20961967493,15.0635245815,VASP,Ir,PBE,74088.0,-0.00625419178387,5.08795171396,0.0224699609758,0.262835897255,0.00175821843299,1.61347757532e-05,-0.00244467595152,0.000229271677662,bcc
5.08908078107,309.365893061,-8.20957895843,15.0636051317,VASP,Ir,PBE,85184.0,0.0177586892384,5.08917350963,0.011877114926,0.262015044988,0.00126224878065,1.60841965447e-05,-0.00190995229404,0.000228556442178,bcc
5.0892787207,309.378199483,-8.2096373686,15.0634810401,VASP,Ir,PBE,97336.0,0.0216488764958,5.08937144564,0.0158555377324,0.261968610949,0.00197374576509,1.60813501034e-05,-0.00273372077436,0.00022851629884,bcc
5.08886722409,309.385168214,-8.20957618365,15.0634501238,VASP,Ir,PBE,110592.0,0.0135615677036,5.08895995654,0.0181083908868,0.262199788323,0.00122844910769,1.60955364813e-05,-0.0029389556007,0.000228717042182,bcc
5.08868243167,309.362394931,-8.20953771918,15.0636529924,VASP,Ir,PBE,125000.0,0.00992976760922,5.08877516748,0.0107462385293,0.262196443358,0.00075991162977,1.60952589485e-05,-0.00159223408078,0.00022871255807,bcc
5.08778655153,309.393854148,-8.20959891369,15.0635483519,VASP,Ir,PBE,140608.0,-0.00767732648563,5.08787930367,0.0209163815324,0.261654265922,0.00150532476376,1.60618945304e-05,-0.00228687918272,0.00022824038279,bcc
5.08801234139,309.397098175,-8.20956900758,15.0634891086,VASP,Ir,PBE,157464.0,-0.00323978718817,5.08810508941,0.0219651114027,0.261989980805,0.00114103706572,1.60827138152e-05,-0.00268015923743,0.000228535364254,bcc
5.08850181274,309.377125821,-8.20951980497,15.0635819567,VASP,Ir,PBE,175616.0,0.00637999079647,5.08859455184,0.0155084442693,0.261680314023,0.000541697826077,1.60636010768e-05,-0.00206379707813,0.000228264882407,bcc
5.08838194832,309.387352174,-8.20956272554,15.0635806091,VASP,Ir,PBE,195112.0,0.00402424704719,5.08847468961,0.0188144219019,0.261741707254,0.00106451528215,1.60673540544e-05,-0.00207274291738,0.000228317748481,bcc
5.08736207075,309.393369911,-8.20955656021,15.0635370043,VASP,Ir,PBE,216000.0,-0.0160198185787,5.08745483062,0.0207598374486,0.262014512108,0.000989415092922,1.60841720191e-05,-0.00236220859877,0.00022855579797,bcc
5.0879310839,309.387389006,-8.20952385492,15.0635806463,VASP,Ir,PBE,238328.0,-0.00483677335634,5.08802383341,0.0188263291041,0.261683174635,0.000591030414501,1.60637503156e-05,-0.00207249597187,0.000228266828647,bcc
5.08826868567,309.384574475,-8.20954240212,15.0635624423,VASP,Ir,PBE,262144.0,0.0017982505192,5.08836142902,0.0179164467214,0.261826311224,0.000816954662578,1.60725535095e-05,-0.00219334154337,0.000228391391252,bcc
5.08775253038,309.393923606,-8.20954089632,15.0635675054,VASP,Ir,PBE,287496.0,-0.00834595781733,5.08784528314,0.0209388361511,0.261909707869,0.000798612506883,1.60776813835e-05,-0.0021597301738,0.00022846377666,bcc
5.08655476414,309.388426599,-8.20952340597,15.0635950297,VASP,Ir,PBE,314432.0,-0.031886141158,5.08664753874,0.0191617622742,0.261843146272,0.000585561693614,1.60735853272e-05,-0.00197701306943,0.000228405801662,bcc
5.08869030549,309.381148323,-8.20953673871,15.06356691,VASP,Ir,PBE,343000.0,0.0100845149936,5.08878304116,0.0168088396764,0.261997546149,0.000747968407815,1.60830908577e-05,-0.00216368268643,0.000228540474034,bcc
5.12259473786,359.879043902,-9.07012774351,14.3599285204,VASP,Ir,PBE,64.0,-0.725183748841,5.14676540262,3.00616155851,1.57551864096,2.50468768499,9.44909845082e-05,-1.09729874711,0.00230610084954,fcc
5.10817463541,348.370651644,-8.78657814965,14.5494405892,VASP,Ir,PBE,216.0,-1.00464232281,5.13241321088,-0.287821051268,1.571614699,-0.699805502302,9.42599644061e-05,0.207948385101,0.00230074627219,fcc
5.16490145393,348.481424664,-8.80708672773,14.5453794415,VASP,Ir,PBE,512.0,0.094711573555,5.18887505054,-0.25611511052,1.5708486378,-0.468030884436,9.42136690244e-05,0.179977599791,0.00229959476036,fcc
5.16318497546,349.980613775,-8.85509060885,14.5157565131,VASP,Ir,PBE,1000.0,0.0614465793373,5.18716650515,0.172989385295,1.57091768518,0.0744777747778,9.42177952373e-05,-0.0240476246683,0.0022996955312,fcc
5.17491107561,349.622492588,-8.84977918821,14.5153113821,VASP,Ir,PBE,1728.0,0.288695951327,5.19883851468,0.0704863652767,1.57100941322,0.0144515514942,9.42232738879e-05,-0.0271134237699,0.0022998305691,fcc
5.16713185482,349.387619492,-8.84493622186,14.5180725643,VASP,Ir,PBE,2744.0,0.13793627709,5.19109515097,0.00325995556659,1.5708997971,-0.040280506068,9.4216722533e-05,-0.00809603218209,0.00229966964906,fcc
5.15703778446,349.233076424,-8.84544340406,14.5219350637,VASP,Ir,PBE,4096.0,-0.0576846985317,5.18104776774,-0.0409740405415,1.57088426675,-0.0345486624918,9.42158065754e-05,0.0185065804661,0.00229964735869,fcc
5.15850224275,349.321121466,-8.8483890449,14.5194861441,VASP,Ir,PBE,5832.0,-0.0293038027039,5.18250544136,-0.015773401676,1.57094662651,-0.0012589445117,9.42195413827e-05,0.00163986996726,0.0022997394153,fcc
5.16973852514,349.530202036,-8.84994756109,14.5172068609,VASP,Ir,PBE,8000.0,0.188453003489,5.19368979432,0.0440705579216,1.5708698024,0.0163543923548,9.4214947303e-05,-0.0140584860216,0.00229962613126,fcc
5.16777499801,349.292430904,-8.84738791781,14.519222989,VASP,Ir,PBE,10648.0,0.150400257745,5.19173532562,-0.0239853403069,1.57088114283,-0.0125730321676,9.42156310978e-05,-0.000172587140117,0.00229964319088,fcc
5.1612171122,349.345175428,-8.84811067861,14.5195347174,VASP,Ir,PBE,13824.0,0.0233098002713,5.18520774324,-0.00888857102166,1.57089564273,-0.0044048593605,9.42164991497e-05,0.00197441407278,0.00229966454316,fcc
5.15906648386,349.365210958,-8.84880508373,14.5192059863,VASP,Ir,PBE,17576.0,-0.0183689278276,5.18306706943,-0.00315391351594,1.570862477,0.00344285588031,9.42145132839e-05,-0.000289691540805,0.00229961557813,fcc
5.1537244184,349.504511921,-8.8486506685,14.5189735237,VASP,Ir,PBE,21952.0,-0.121897040883,5.17774976627,0.0367174202923,1.57092369263,0.0016977553312,9.42181788652e-05,-0.00189075641713,0.00229970580415,fcc
5.14754842923,349.412494779,-8.84839247028,14.519314863,VASP,Ir,PBE,27000.0,-0.241586421219,5.17160246853,0.0103798695039,1.57084886685,-0.00122023310105,9.42136982158e-05,0.000460186963642,0.00229959547004,fcc
5.16648738137,349.419687134,-8.84861319497,14.5191061679,VASP,Ir,PBE,32768.0,0.125446516112,5.19045365292,0.012438497033,1.57095402191,0.0012742538509,9.42199952769e-05,-0.00097718164942,0.00229975064781,fcc
5.1669788892,349.366796512,-8.84858068315,14.5190505789,VASP,Ir,PBE,39304.0,0.13497183521,5.19094289149,-0.00270008917823,1.57083993252,0.000906826356586,9.42131632139e-05,-0.00136004621912,0.0022995823036,fcc
5.16987680324,349.346982017,-8.84852983384,14.5190973102,VASP,Ir,PBE,46656.0,0.191132804102,5.19382743475,-0.00837148117127,1.57086244388,0.000332160561975,9.42145109731e-05,-0.00103818823002,0.00229961553196,fcc
5.15663719835,349.350243977,-8.84850563484,14.5194217434,VASP,Ir,PBE,54872.0,-0.0654479736824,5.18064903817,-0.00743782865626,1.57084090801,5.86791524685e-05,9.42132216854e-05,0.00119631564737,0.00229958374935,fcc
5.16206223172,349.360461798,-8.84861068333,14.5190614548,VASP,Ir,PBE,64000.0,0.0396880401314,5.18604895325,-0.00451323891728,1.57086676355,0.00124586890488,9.42147697181e-05,-0.00128513912635,0.002299621901,fcc
5.16576570532,349.410698091,-8.84863973649,14.5189891261,VASP,Ir,PBE,74088.0,0.111460584975,5.18973530958,0.00986561380696,1.57085152448,0.00157420888622,9.42138573323e-05,-0.00178329660443,0.0022995993969,fcc
5.16714123884,349.330573762,-8.84843950003,14.519125708,VASP,Ir,PBE,85184.0,0.138118137302,5.19110449166,-0.0130679239259,1.57084396877,-0.00068873352204,9.42134049304e-05,-0.000842600736214,0.00229958827423,fcc
5.16878259856,349.35338275,-8.84856942846,14.5191578092,VASP,Ir,PBE,97336.0,0.16992734603,5.19273827691,-0.00653943515751,1.57088599136,0.00077963316994,9.42159213405e-05,-0.000621507102243,0.00229965030114,fcc
5.16469730959,349.413224946,-8.84862497515,14.5191137873,VASP,Ir,PBE,110592.0,0.0907552989059,5.18867184942,0.0105888610848,1.57088750654,0.00140738573148,9.42160120636e-05,-0.000924703869262,0.00229965250048,fcc
5.16314815696,349.361597651,-8.84854574911,14.5190823439,VASP,Ir,PBE,125000.0,0.0607330445399,5.18712985687,-0.00418812993123,1.57087878312,0.000512024597527,9.42154934356e-05,-0.00114126740688,0.00229963981067,fcc
5.16320820186,349.405594199,-8.84855512421,14.5191136674,VASP,Ir,PBE,140608.0,0.0618967020576,5.18718962416,0.00840475522717,1.57088121974,0.000617975881171,9.42156354062e-05,-0.000925529420933,0.00229964321455,fcc
5.16668433221,349.346414266,-8.84857205171,14.5191597649,VASP,Ir,PBE,157464.0,0.129263382284,5.1906496944,-0.00853398523026,1.57088956459,0.000809279465269,9.42161352406e-05,-0.000608037508081,0.00229965556799,fcc
5.15940797977,349.402540723,-8.84856800612,14.519085064,VASP,Ir,PBE,175616.0,-0.0117508084611,5.18340698412,0.00753077581873,1.57085982487,0.000763558784786,9.42143574278e-05,-0.00112253260694,0.00229961176502,fcc
5.16589437845,349.342344236,-8.84855963678,14.5191404648,VASP,Ir,PBE,195112.0,0.113954243424,5.18986338843,-0.00969892718542,1.57083744831,0.000668974036556,9.42130163296e-05,-0.000740965112287,0.00229957871621,fcc
5.16279279903,349.371320484,-8.84856209863,14.5191336553,VASP,Ir,PBE,216000.0,0.0538462819694,5.18677614198,-0.00140521802443,1.57085855525,0.000696796157181,9.42142813162e-05,-0.000787864735885,0.00229960990632,fcc
5.16748769425,349.359559558,-8.84857847112,14.5190540985,VASP,Ir,PBE,238328.0,0.144832370946,5.19144934787,-0.00477148196863,1.57084678327,0.000881827400718,9.4213576131e-05,-0.00133580509414,0.00229959252577,fcc
5.16372828851,349.383832054,-8.84855666308,14.5191243647,VASP,Ir,PBE,262144.0,0.0719758728375,5.18770730659,0.00217589849168,1.57085594484,0.000635367167082,9.42141249983e-05,-0.000851853025397,0.00229960604985,fcc
5.16361707994,349.360277199,-8.84854487301,14.5191362417,VASP,Ir,PBE,287496.0,0.0698206739685,5.18759661207,-0.00456607569447,1.57087398058,0.000502123401992,9.42152060781e-05,-0.000770051217637,0.0022996327261,fcc
5.16970078581,349.36525944,-8.84858457442,14.519079032,VASP,Ir,PBE,314432.0,0.187721623209,5.19365222903,-0.00314003659957,1.57089849288,0.000950802987325,9.42166752611e-05,-0.00116407792823,0.00229966897218,fcc
5.16602488794,349.377425868,-8.84856819817,14.5190979085,VASP,Ir,PBE,343000.0,0.116483490135,5.18999329519,0.000342291905011,1.57086464194,0.00076572926976,9.42146464503e-05,-0.00103406778074,0.0022996189148,fcc
5.13200657873,353.241878754,-8.95050630103,14.4616074754,VASP,Ir,PBE,16.0,0.000671682206797,5.13374731073,2.14158575958,1.15636874861,1.99842263426,6.88222045693e-05,-0.843864473949,0.000917854443895,hcp
5.06156416177,343.422602255,-8.74788475212,14.6431617662,VASP,Ir,PBE,36.0,-1.37194717602,5.06332911137,-0.697705199439,1.97998774491,-0.310617512257,0.000116459486293,0.400964076544,0.00154025344536,hcp
5.10414183471,346.203484735,-8.7673530877,14.5890126296,VASP,Ir,PBE,72.0,-0.542291986042,5.10589206654,0.106400325387,1.2632270051,-0.0887597252473,7.49216209767e-05,0.0296900573562,0.000994018677233,hcp
5.14635109926,345.406686758,-8.76706916827,14.5965048685,VASP,Ir,PBE,128.0,0.280184513466,5.14808698093,-0.123997636289,1.15489009199,-0.0919952220183,6.87331505312e-05,0.0810606578733,0.000913918973971,hcp
5.12496039865,346.921279762,-8.7905505355,14.5741149905,VASP,Ir,PBE,162.0,-0.136627974319,5.12670352313,0.313954204935,1.16506452716,0.175594379907,6.93114207814e-05,-0.0724557325509,0.00092104710123,hcp
5.13333046902,346.82562105,-8.77866435775,14.5765788335,VASP,Ir,PBE,243.0,0.0264685934863,5.13507075224,0.286294028883,1.15589893242,0.0401415529662,6.87897007308e-05,-0.055562372226,0.000914294093707,hcp
5.13347949237,345.678554779,-8.76613719309,14.5883013133,VASP,Ir,PBE,363.0,0.0293724158756,5.13521972509,-0.0453856922797,1.16595228771,-0.102615850101,6.9363004588e-05,0.0248129108212,0.000921771023525,hcp
5.20037852809,345.445804459,-8.77103564307,14.5873828483,VASP,Ir,PBE,507.0,1.33294605783,5.20209638143,-0.112686565371,1.15485771916,-0.0467939608866,6.87311581031e-05,0.0185154482412,0.000913826410707,hcp
5.21405886919,345.219739949,-8.77633175272,14.5840191525,VASP,Ir,PBE,900.0,1.59951689676,5.21577221681,-0.178054204145,1.15694528088,0.0135595891861,6.88579379912e-05,-0.00454776123592,0.000919679788315,hcp
5.14382084625,345.390739825,-8.77419922713,14.5861614626,VASP,Ir,PBE,1156.0,0.230880796327,5.14555758151,-0.128608768746,1.16091716465,-0.0107423037154,6.90741523056e-05,0.0101410066597,0.000917998922159,hcp
5.18284003024,345.365387413,-8.77486938044,14.5851188581,VASP,Ir,PBE,1300.0,0.991196385882,5.1845636948,-0.135939540368,1.16265667091,-0.00310535250319,6.91746698541e-05,0.00299237950758,0.000919323468944,hcp
5.18045798723,345.210416949,-8.77418006576,14.5858129682,VASP,Ir,PBE,1624.0,0.944780642332,5.18218244408,-0.180749994286,1.15717342102,-0.0109606634404,6.88624995048e-05,0.00775155174642,0.000915252223546,hcp
5.12461600127,345.82896238,-8.77481681413,14.5857404696,VASP,Ir,PBE,2425.0,-0.143338793726,5.12635924285,-0.00189461222257,1.15619025968,-0.00370438903577,6.88063244424e-05,0.0072544646671,0.000914512222572,hcp
5.17546008949,345.849977558,-8.77524698986,14.5851189327,VASP,Ir,PBE,2909.0,0.847393173459,5.17718621108,0.00418202738618,1.15480851763,0.00119781917539,6.8728156419e-05,0.00299289146483,0.000913686785862,hcp
5.12884565659,345.915473293,-8.77490514914,14.584936383,VASP,Ir,PBE,4062.0,-0.0609210557473,5.13058746105,0.0231204337767,1.15547283407,-0.00269773855096,6.87655854705e-05,0.0017412378974,0.000913983440255,hcp
5.17377013067,345.880331721,-8.7747448787,14.5849161299,VASP,Ir,PBE,4738.0,0.814463165468,5.17549681589,0.0129590793964,1.15483075269,-0.00452415275565,6.8729510222e-05,0.00160237245579,0.000913749254593,hcp
5.13081109106,345.844478647,-8.77518043335,14.5847674607,VASP,Ir,PBE,6307.0,-0.0226232158161,5.13255222851,0.00259199095698,1.1551743719,0.00043935270042,6.87486033477e-05,0.000583020573261,0.000913762988223,hcp
5.13165842371,345.870320236,-8.77532440131,14.5845854129,VASP,Ir,PBE,7207.0,-0.00611235723893,5.13339927378,0.0100642104096,1.15503760432,0.0020799867455,6.87408306953e-05,-0.000665191703847,0.000913661751231,hcp
5.13432926669,345.933508074,-8.77517947448,14.5844810772,VASP,Ir,PBE,9256.0,0.0459308518384,5.13606921148,0.0283352773151,1.15526648136,0.000428425616763,6.87538779545e-05,-0.00138057041559,0.00091383123728,hcp
5.13505905509,345.902387879,-8.77508646143,14.5847405198,VASP,Ir,PBE,11637.0,0.0601512799383,5.13679875269,0.0193367235596,1.15518837619,-0.000631534987015,6.87494239649e-05,0.000398300352669,0.000913773700876,hcp
5.13590386071,345.916402012,-8.77514724373,14.5846339356,VASP,Ir,PBE,14449.0,0.0766128975044,5.13764327224,0.023388977328,1.15515605962,6.11295497548e-05,6.87475801949e-05,-0.000332495671395,0.000913749618342,hcp
5.1369771699,345.868422168,-8.77515840238,14.5846967622,VASP,Ir,PBE,17650.0,0.0975270638644,5.13871621812,0.00951537490865,1.15525127524,0.000188291596412,6.87530101147e-05,9.82755446171e-05,0.000913820479085,hcp
5.13690005412,345.865842198,-8.77523191657,14.5846442087,VASP,Ir,PBE,23287.0,0.0960244098993,5.13863912844,0.00876936432763,1.15517576824,0.00102604663762,6.87487237514e-05,-0.000262057584903,0.000913764774044,hcp
5.13776888542,345.817674395,-8.77518285522,14.5846103115,VASP,Ir,PBE,27612.0,0.112954184481,5.13950766576,-0.00515858715574,1.15511292029,0.000466951925908,6.87451486674e-05,-0.000494474481519,0.000913718253194,hcp
5.13585623924,345.864990206,-8.77520880596,14.5846896927,VASP,Ir,PBE,35113.0,0.0756849604852,5.1375956669,0.00852300676044,1.15527948811,0.000762682119025,6.87546339062e-05,4.98033157339e-05,0.000913841727844,hcp
5.13365730585,345.911971837,-8.77522770018,14.5846223821,VASP,Ir,PBE,43862.0,0.0328372335831,5.13539747831,0.0221079708461,1.15519370274,0.000977997388773,6.87497473444e-05,-0.000411712061735,0.000913778028353,hcp
5.17184225109,345.898071156,-8.77522824385,14.5844339771,VASP,Ir,PBE,53955.0,0.776897108307,5.17356957975,0.0180885222471,1.15486134066,0.000984192903232,6.87313768607e-05,-0.00170351240911,0.000913835511287,hcp
5.13354359654,345.884239772,-8.77521287597,14.58466587,VASP,Ir,PBE,69712.0,0.0306215296009,5.13528380753,0.0140891111372,1.15516787545,0.000809063148579,6.87482807956e-05,-0.000113537024933,0.000913758911259,hcp
5.17316082678,345.881737721,-8.77523127659,14.5844543511,VASP,Ir,PBE,83317.0,0.802590460863,5.17488771531,0.0133656310866,1.15481907091,0.00101875344852,6.87288053259e-05,-0.0015638180747,0.000913716899716,hcp
4.37990570897,266.796143101,-8.67777750486,10.7810274338,VASP,Mn,PBE,64.0,-5.69847189516,4.38949642262,-4.94627048067,0.754686878244,-1.55307068035,3.37242802785e-05,0.694859761135,0.00101697716709,bcc
4.51168989872,280.20186828,-8.81979263475,10.7034772609,VASP,Mn,PBE,512.0,-2.86109335344,4.52100105806,-0.170098830178,0.751679349956,0.0580507671479,3.359597745e-05,-0.0294593114759,0.00101250858054,bcc
4.52613905075,280.389539969,-8.81629846,10.7042480662,VASP,Mn,PBE,1000.0,-2.54999599054,4.53542054626,-0.103235442388,0.751908636684,0.0184103437331,3.36059124495e-05,-0.0222599849367,0.00101281476479,bcc
4.51071008604,280.466713605,-8.81567871387,10.7064188299,VASP,Mn,PBE,1728.0,-2.88218920318,4.52002326378,-0.0757401353349,0.751451395119,0.0113794993692,3.35859549792e-05,-0.00198503964047,0.00101219553741,bcc
4.50628266546,280.481338452,-8.81502322817,10.7047178914,VASP,Mn,PBE,2744.0,-2.97751374986,4.51560497451,-0.0705296167058,0.751534898903,0.00394319956031,3.35896025077e-05,-0.017871814452,0.00101230868752,bcc
4.51178108983,280.444029762,-8.81538586076,10.7057462665,VASP,Mn,PBE,4096.0,-2.85912996398,4.52109206136,-0.0838219006464,0.751496088656,0.008057163651,3.35879136948e-05,-0.00826678519236,0.00101225643545,bcc
4.50775694332,280.340086962,-8.81387924961,10.7060009787,VASP,Mn,PBE,5832.0,-2.94577182126,4.51707620976,-0.120854485646,0.751756318703,-0.00903491332244,3.35993222234e-05,-0.00588777163156,0.00101261140966,bcc
4.49705720636,280.168758396,-8.81527747802,10.7053180454,VASP,Mn,PBE,8000.0,-3.17614243026,4.50639859999,-0.181895169822,0.751429767983,0.0068275921808,3.35850038053e-05,-0.0122663732132,0.00101216622763,bcc
4.46484875715,279.916877372,-8.81393848372,10.7060493066,VASP,Mn,PBE,10648.0,-3.86960621243,4.47425739636,-0.271634963098,0.751552814719,-0.00836291916936,3.35904010316e-05,-0.00543638936525,0.00101233493473,bcc
4.50849183797,280.372253181,-8.81507495158,10.7052770869,VASP,Mn,PBE,13824.0,-2.92994917721,4.51780958848,-0.109394353439,0.751422637571,0.0045299870866,3.35846886019e-05,-0.0126489251926,0.00101215616518,bcc
4.51198213136,280.342096947,-8.81433878363,10.7061392025,VASP,Mn,PBE,17576.0,-2.85480144078,4.52129268887,-0.120138371049,0.75152712208,-0.00382162999177,3.35892669065e-05,-0.0045967606492,0.00101229847835,bcc
4.50841079008,280.327365483,-8.81481736831,10.7053024959,VASP,Mn,PBE,21952.0,-2.9316941783,4.51772870775,-0.125386874884,0.75141574248,0.00160777774896,3.35843852376e-05,-0.0124116053314,0.00101214673864,bcc
4.4985569264,280.425446747,-8.81460528147,10.7058296731,VASP,Mn,PBE,27000.0,-3.1438527188,4.50789521227,-0.090442629429,0.752194018646,-0.000798287424016,3.36184876101e-05,-0.00748776739938,0.00101320644551,bcc
4.51122140699,280.340711111,-8.81470837367,10.7054655384,VASP,Mn,PBE,32768.0,-2.87118021114,4.52053353131,-0.120632114737,0.751482966583,0.000371264379254,3.35873282729e-05,-0.0108887877892,0.00101223819245,bcc
4.50436822408,280.348221291,-8.81467763704,10.7058010781,VASP,Mn,PBE,39304.0,-3.01873261628,4.51369448709,-0.11795639902,0.751584109899,2.25660825791e-05,3.35917591689e-05,-0.00775484442055,0.00101237592247,bcc
4.50001283744,280.358178601,-8.81460578239,10.7056663191,VASP,Mn,PBE,46656.0,-3.11250623655,4.50934810831,-0.114408823598,0.751618998341,-0.000792604652389,3.35932835654e-05,-0.00901349454998,0.00101242324991,bcc
4.50535774608,280.340157495,-8.81467437211,10.7057516512,VASP,Mn,PBE,54872.0,-2.99742771987,4.51468196498,-0.120829356084,0.751595841271,-1.44736150099e-05,3.35922718425e-05,-0.00821649232217,0.00101239190258,bcc
4.50759324692,280.324201657,-8.81456240292,10.7056496815,VASP,Mn,PBE,64000.0,-2.94929628527,4.5169128511,-0.126514078198,0.751560038289,-0.00128473235366,3.35907028967e-05,-0.00916888990932,0.00101234314109,bcc
4.50400066218,280.323677777,-8.81467457123,10.7056720312,VASP,Mn,PBE,74088.0,-3.02664640496,4.51332768472,-0.126700725385,0.751428531392,-1.22146909221e-05,3.3584942953e-05,-0.00896014396693,0.00101216404322,bcc
4.49803271251,280.272527594,-8.81454087906,10.7057288767,VASP,Mn,PBE,85184.0,-3.15513930206,4.50737208444,-0.144924435875,0.751494635196,-0.00152891451906,3.35878380353e-05,-0.00842920600398,0.00101225416833,bcc
4.50782837459,280.346127333,-8.81466548147,10.7056591445,VASP,Mn,PBE,97336.0,-2.94423387068,4.51714749366,-0.1187024312,0.751443206784,-0.000115335409889,3.35855850517e-05,-0.00908050504486,0.00101218397605,bcc
4.50709920092,280.331523136,-8.81457347025,10.7058070667,VASP,Mn,PBE,110592.0,-2.95993333916,4.51641982456,-0.12390559273,0.751489783559,-0.00115917673522,3.358762464e-05,-0.007698911156,0.00101224739738,bcc
4.50442516485,280.332352505,-8.81464164948,10.7056411599,VASP,Mn,PBE,125000.0,-3.01750665325,4.51375131022,-0.123610106343,0.751553113479,-0.000385702637638,3.35903976371e-05,-0.00924848199396,0.00101233356639,bcc
4.50444642475,280.339555047,-8.81460080685,10.705801714,VASP,Mn,PBE,140608.0,-3.01704891725,4.51377252619,-0.121043995636,0.751463542867,-0.000849050719411,3.3586475175e-05,-0.00774890533514,0.00101221163441,bcc
4.50759611419,280.342434273,-8.8146253801,10.7056317766,VASP,Mn,PBE,157464.0,-2.94923455148,4.51691571246,-0.120018188966,0.751463911018,-0.000570274084255,3.35864913024e-05,-0.00933612208979,0.00101221212801,bcc
4.5088132584,280.334298946,-8.81461682894,10.7057550024,VASP,Mn,PBE,175616.0,-2.92302883705,4.51813034604,-0.122916631117,0.751465794339,-0.000667284610064,3.35865738561e-05,-0.00818519155159,0.00101221471809,bcc
4.50380222427,280.326501136,-8.8146076353,10.7056518673,VASP,Mn,PBE,195112.0,-3.03091887096,4.51312965691,-0.125694823212,0.751561184197,-0.000771583822373,3.35907500585e-05,-0.00914847418306,0.00101234451167,bcc
4.50916265375,280.337870167,-8.81462824385,10.7057199175,VASP,Mn,PBE,216000.0,-2.91550618295,4.51847902094,-0.121644281859,0.751561287384,-0.000537785642965,3.35907552045e-05,-0.00851288521835,0.0010123447015,bcc
4.64381833786,268.378325819,-8.48458959481,11.1253621305,VASP,Mn,PBE,27.0,2.30668901505,4.64592717945,-4.94272542501,0.376233261474,-4.63615345733,1.66469350986e-05,4.19805661675,0.000504865887195,fcc
4.43006635571,282.858497544,-8.88915740675,10.6727639924,VASP,Mn,PBE,125.0,-2.40242231816,4.43227689994,0.186025771137,0.36049733854,-0.0889514620473,1.59996111478e-05,-0.0408927194704,0.000483443543075,fcc
