,bz_integration,calculations_type,code,element,exchange,extrapolate,extrapolate_err,k-point,pade_order,perc_precisions,precision,property,structure,value,UID
375,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,97336.0,1.0,5.261259046802669,5.261259046802669,B,bcc,39.5188819138,375
376,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,97336.0,1.0,5.115108294674827,5.115108294674827,B,bcc,39.464011638,376
377,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,4096.0,1.0,4.886887917544176,4.886887917544176,B,bcc,39.3783294581,377
378,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,46656.0,1.0,5.144132017296733,5.144132017296733,B,bcc,39.4749081927,378
379,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,314432.0,1.0,0.2644657193440235,-0.2644657193440235,B,bcc,37.4443250778,379
380,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,39304.0,1.0,5.390846496785804,5.390846496785804,B,bcc,39.5675337272,380
381,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,1000.0,1.0,60.84125175692362,-60.84125175692362,B,bcc,14.701609706400001,381
382,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,175616.0,1.0,5.101320413858272,5.101320413858272,B,bcc,39.4588351691,382
383,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,287496.0,1.0,5.901534301743505,5.901534301743505,B,bcc,39.7592643909,383
384,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,262144.0,1.0,6.676064817150714,6.676064817150714,B,bcc,40.0500511462,384
385,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,74088.0,1.0,5.379873401647315,5.379873401647315,B,bcc,39.5634140306,385
386,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,125000.0,1.0,5.41090799775224,5.41090799775224,B,bcc,39.575065539899995,386
387,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,512.0,1.0,34.611793716180586,34.611793716180586,B,bcc,50.5381336709,387
388,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,110592.0,1.0,4.824761159220984,4.824761159220984,B,bcc,39.355004827100004,388
389,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,46656.0,1.0,5.275368496279488,5.275368496279488,B,bcc,39.5241791112,389
390,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,125000.0,1.0,5.551815667410937,5.551815667410937,B,bcc,39.627967373000004,390
391,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,1000.0,1.0,60.65526547224961,-60.65526547224961,B,bcc,14.771435681199998,391
392,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,195112.0,1.0,6.391303997761852,6.391303997761852,B,bcc,39.9431416403,392
393,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,13824.0,1.0,2.7833116142531136,2.7833116142531136,B,bcc,38.5885708681,393
394,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,17576.0,1.0,6.977312574168121,6.977312574168121,B,bcc,40.1631504445,394
395,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,27000.0,1.0,5.017706715385391,5.017706715385391,B,bcc,39.427443564,395
396,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,216000.0,1.0,5.771483244567299,5.771483244567299,B,bcc,39.7104385226,396
397,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,21952.0,1.0,1.8431002072084868,1.8431002072084868,B,bcc,38.2355815166,397
398,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,110592.0,1.0,5.048964634949842,5.048964634949842,B,bcc,39.439178917,398
399,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,140608.0,1.0,5.703157690268536,5.703157690268536,B,bcc,39.6847866395,399
400,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,5832.0,1.0,0.4805697509549551,0.4805697509549551,B,bcc,37.7240383269,400
401,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,27000.0,1.0,5.0225625908694855,5.0225625908694855,B,bcc,39.4292666352,401
402,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,5832.0,1.0,0.5477075578852751,0.5477075578852751,B,bcc,37.7492442867,402
403,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,1728.0,1.0,26.23304798522841,-26.23304798522841,B,bcc,27.6947805129,403
404,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,32768.0,1.0,9.216253166982117,9.216253166982117,B,bcc,41.0037296823,404
405,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,37.543615069461204,0.166701025056767,64000.0,1.0,4.804239807492476,4.804239807492476,B,bcc,39.3473003698,405
406,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,85184.0,1.0,0.15378975633151054,-0.15378975633151054,E0,bcc,-0.6896189812000001,406
407,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,54872.0,1.0,0.2126044472308715,-0.2126044472308715,E0,bcc,-0.6892127592,407
408,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,54872.0,1.0,0.21127759769588586,-0.21127759769588586,E0,bcc,-0.6892219234999999,408
409,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,21952.0,1.0,0.07629640383107593,-0.07629640383107593,E0,bcc,-0.6901542131999999,409
410,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,216.0,1.0,7.6753223602525935,-7.6753223602525935,E0,bcc,-0.6376691712,410
411,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,314432.0,1.0,0.043293043202814026,-0.043293043202814026,E0,bcc,-0.6903821612000001,411
412,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,314432.0,1.0,0.03578994312666641,-0.03578994312666641,E0,bcc,-0.6904339837000001,412
413,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,74088.0,1.0,0.1710121020058428,-0.1710121020058428,E0,bcc,-0.6895000297,413
414,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,2744.0,1.0,0.19623392728838407,-0.19623392728838407,E0,bcc,-0.6893258273,414
415,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,216000.0,1.0,0.15503632280429808,-0.15503632280429808,E0,bcc,-0.6896103714,415
416,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,2744.0,1.0,0.19857898902070534,-0.19857898902070534,E0,bcc,-0.6893096304,416
417,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,10648.0,1.0,0.0819585095293415,0.0819585095293415,E0,bcc,-0.6912472501000001,417
418,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,39304.0,1.0,0.16275355930792054,-0.16275355930792054,E0,bcc,-0.6895570699,418
419,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,157464.0,1.0,0.1647667457738238,-0.1647667457738238,E0,bcc,-0.6895431651999999,419
420,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,157464.0,1.0,0.16655516862238276,-0.16655516862238276,E0,bcc,-0.6895308129000001,420
421,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,238328.0,1.0,0.13731952323311947,-0.13731952323311947,E0,bcc,-0.689732738,421
422,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,314432.0,1.0,0.1356677191356893,-0.1356677191356893,E0,bcc,-0.6897441467000001,422
423,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,512.0,1.0,1.7988548544195515,-1.7988548544195515,E0,bcc,-0.6782568262,423
424,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,140608.0,1.0,0.15137031874875798,-0.15137031874875798,E0,bcc,-0.6896356918000001,424
425,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,262144.0,1.0,0.16126979222046026,-0.16126979222046026,E0,bcc,-0.6895673179999999,425
426,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,175616.0,1.0,0.13180764579863666,-0.13180764579863666,E0,bcc,-0.6897708075,426
427,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,64000.0,1.0,0.13438961857643322,-0.13438961857643322,E0,bcc,-0.6897529743,427
428,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,17576.0,1.0,0.2721335053601992,-0.2721335053601992,E0,bcc,-0.6888016032000001,428
429,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,4096.0,1.0,0.03028500087465057,-0.03028500087465057,E0,bcc,-0.6904720053000001,429
430,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,85184.0,1.0,0.1523399412333919,-0.1523399412333919,E0,bcc,-0.6896289948000001,430
431,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,32768.0,1.0,0.2705630557310679,-0.2705630557310679,E0,bcc,-0.68881245,431
432,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,314432.0,1.0,0.043293043202814026,-0.043293043202814026,E0,bcc,-0.6903821612000001,432
433,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,1728.0,1.0,0.11160396773668717,0.11160396773668717,E0,bcc,-0.6914520057,433
434,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,8000.0,1.0,0.4672360277288109,-0.4672360277288109,E0,bcc,-0.6874540668000001,434
435,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,238328.0,1.0,0.13444268213334426,-0.13444268213334426,E0,bcc,-0.6897526078,435
436,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,314432.0,1.0,0.1368497695894889,-0.1368497695894889,E0,bcc,-0.6897359825,436
437,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,10648.0,1.0,0.08193150720091223,0.08193150720091223,E0,bcc,-0.6912470636,437
438,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,13824.0,1.0,0.2338947045395048,-0.2338947045395048,E0,bcc,-0.6890657114000001,438
439,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,8000.0,1.0,0.468000432517514,-0.468000432517514,E0,bcc,-0.6874487872,439
440,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,97336.0,1.0,0.1426101263592159,-0.1426101263592159,E0,bcc,-0.6896961968,440
441,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,97336.0,1.0,0.13992815085628604,-0.13992815085628604,E0,bcc,-0.6897147207000001,441
442,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,4096.0,1.0,0.028340833228899805,-0.028340833228899805,E0,bcc,-0.6904854333,442
443,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,46656.0,1.0,0.18713449009612912,-0.18713449009612912,E0,bcc,-0.6893886754,443
444,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,314432.0,1.0,0.03578994312666641,-0.03578994312666641,E0,bcc,-0.6904339837000001,444
445,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,39304.0,1.0,0.15933806157205407,-0.15933806157205407,E0,bcc,-0.6895806601000001,445
446,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,1000.0,1.0,3.8369249430020496,3.8369249430020496,E0,bcc,-0.7171820965000001,446
447,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,175616.0,1.0,0.1333255530954217,-0.1333255530954217,E0,bcc,-0.6897603236000001,447
448,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,287496.0,1.0,0.1509100050612364,-0.1509100050612364,E0,bcc,-0.6896388711,448
449,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,262144.0,1.0,0.16155385961106394,-0.16155385961106394,E0,bcc,-0.6895653559999999,449
450,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,74088.0,1.0,0.17282415370159712,-0.17282415370159712,E0,bcc,-0.6894875142,450
451,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,125000.0,1.0,0.14316300084328434,-0.14316300084328434,E0,bcc,-0.6896923782000001,451
452,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,512.0,1.0,1.7988512492829505,-1.7988512492829505,E0,bcc,-0.6782568511,452
453,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,110592.0,1.0,0.14871732912331853,-0.14871732912331853,E0,bcc,-0.6896540154999999,453
454,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,46656.0,1.0,0.1905053073035703,-0.1905053073035703,E0,bcc,-0.6893653938000001,454
455,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,125000.0,1.0,0.14599807158518144,-0.14599807158518144,E0,bcc,-0.6896727968999999,455
456,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,216.0,1.0,7.672354391723847,-7.672354391723847,E0,bcc,-0.6376896704,456
457,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,1000.0,1.0,3.8237432604997936,3.8237432604997936,E0,bcc,-0.7170910531,457
458,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,17576.0,1.0,0.2747940382634715,-0.2747940382634715,E0,bcc,-0.6887832274,458
459,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,195112.0,1.0,0.15771108803400902,-0.15771108803400902,E0,bcc,-0.6895918973,459
460,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,13824.0,1.0,0.24130349192542805,-0.24130349192542805,E0,bcc,-0.6890145403,460
461,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,27000.0,1.0,0.231364086860294,-0.231364086860294,E0,bcc,-0.6890831899000001,461
462,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,216000.0,1.0,0.15420663463822926,-0.15420663463822926,E0,bcc,-0.6896161019,462
463,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,21952.0,1.0,0.07639006499059828,-0.07639006499059828,E0,bcc,-0.6901535662999999,463
464,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,110592.0,1.0,0.15351528816007592,-0.15351528816007592,E0,bcc,-0.6896208769000001,464
465,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,140608.0,1.0,0.15135004890436726,-0.15135004890436726,E0,bcc,-0.6896358318000001,465
466,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,5832.0,1.0,0.41087534897537137,-0.41087534897537137,E0,bcc,-0.6878433394,466
467,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,5832.0,1.0,0.4092501273310039,-0.4092501273310039,E0,bcc,-0.6878545645,467
468,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,27000.0,1.0,0.23150756840163064,-0.23150756840163064,E0,bcc,-0.6890821989,468
469,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,1728.0,1.0,0.1085307118448336,0.1085307118448336,E0,bcc,-0.6914307793000001,469
470,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,32768.0,1.0,0.2741498770873533,-0.2741498770873533,E0,bcc,-0.6887876765000001,470
471,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,-0.690681178100829,0.000128905082313758,64000.0,1.0,0.13568548420645418,-0.13568548420645418,E0,bcc,-0.689744024,471
472,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,54872.0,1.0,7.066710756285177,-7.066710756285177,dB,bcc,4.9888298859,472
473,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,54872.0,1.0,6.985301017567407,-6.985301017567407,dB,bcc,4.9932001104,473
474,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,216.0,1.0,96.39809340511852,-96.39809340511852,dB,bcc,0.1933569705,474
475,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,21952.0,1.0,1.8493771947598316,-1.8493771947598316,dB,bcc,5.2689059469999995,475
476,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,216.0,1.0,96.60232976831549,-96.60232976831549,dB,bcc,0.1823931869,476
477,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,314432.0,1.0,0.15233006562995058,0.15233006562995058,dB,bcc,5.3763612742,477
478,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,314432.0,1.0,1.1102434568908,1.1102434568908,dB,bcc,5.4277838268,478
479,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,74088.0,1.0,4.552870507726748,-4.552870507726748,dB,bcc,5.1237774538,479
480,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,2744.0,1.0,7.621808883151673,7.621808883151673,dB,bcc,5.7773366347,480
481,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,216000.0,1.0,5.216628762972415,-5.216628762972415,dB,bcc,5.0881456899,481
482,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,2744.0,1.0,7.56583245896512,7.56583245896512,dB,bcc,5.7743317173,482
483,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,10648.0,1.0,3.386316870343627,3.386316870343627,dB,bcc,5.5499676337,483
484,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,39304.0,1.0,4.585107627897028,-4.585107627897028,dB,bcc,5.1220469059,484
485,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,157464.0,1.0,5.545968142476887,-5.545968142476887,dB,bcc,5.0704661463,485
486,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,157464.0,1.0,5.60010417889835,-5.60010417889835,dB,bcc,5.0675600243,486
487,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,238328.0,1.0,5.135168919786512,-5.135168919786512,dB,bcc,5.0925186041,487
488,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,314432.0,1.0,5.148410787261773,-5.148410787261773,dB,bcc,5.0918077563,488
489,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,512.0,1.0,18.221277079956923,-18.221277079956923,dB,bcc,4.3900322506,489
490,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,140608.0,1.0,5.036254013312144,-5.036254013312144,dB,bcc,5.0978285382,490
491,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,85184.0,1.0,5.358994524269348,-5.358994524269348,dB,bcc,5.080503234,491
492,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,262144.0,1.0,6.08880972084584,-6.08880972084584,dB,bcc,5.041325412,492
493,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,175616.0,1.0,4.712674225968287,-4.712674225968287,dB,bcc,5.1151988963,493
494,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,64000.0,1.0,4.117356628818709,-4.117356628818709,dB,bcc,5.1471566398,494
495,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,17576.0,1.0,4.94571429679074,-4.94571429679074,dB,bcc,5.1026888767,495
496,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,4096.0,1.0,4.707559082666738,-4.707559082666738,dB,bcc,5.1154734866,496
497,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,32768.0,1.0,7.663032598088843,-7.663032598088843,dB,bcc,4.9568182327,497
498,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,85184.0,1.0,5.2506653091964415,-5.2506653091964415,dB,bcc,5.0863185455,498
499,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,314432.0,1.0,0.15233006562995058,0.15233006562995058,dB,bcc,5.3763612742,499
500,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,8000.0,1.0,7.299615174154727,-7.299615174154727,dB,bcc,4.976327148399999,500
501,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,1728.0,1.0,12.594706123100858,12.594706123100858,dB,bcc,6.0442909045,501
502,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,238328.0,1.0,5.0396845626911775,-5.0396845626911775,dB,bcc,5.09764438,502
503,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,314432.0,1.0,5.154352886209651,-5.154352886209651,dB,bcc,5.0914887735,503
504,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,13824.0,1.0,1.9470271147683809,-1.9470271147683809,dB,bcc,5.2636639197,504
505,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,8000.0,1.0,7.346409744520639,-7.346409744520639,dB,bcc,4.9738151298,505
506,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,10648.0,1.0,3.3856806328276723,3.3856806328276723,dB,bcc,5.5499334793,506
507,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,97336.0,1.0,4.5977411984042424,-4.5977411984042424,dB,bcc,5.1213687126,507
508,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,97336.0,1.0,4.453091633088748,-4.453091633088748,dB,bcc,5.1291337673,508
509,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,4096.0,1.0,4.6233615743356715,-4.6233615743356715,dB,bcc,5.1199933637,509
510,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,46656.0,1.0,4.440911348094473,-4.440911348094473,dB,bcc,5.1297876274,510
511,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,314432.0,1.0,1.1102434568908,1.1102434568908,dB,bcc,5.4277838268,511
512,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,39304.0,1.0,4.436495536272377,-4.436495536272377,dB,bcc,5.1300246763,512
513,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,1000.0,1.0,44.69473238573124,44.69473238573124,dB,bcc,7.7674793514,513
514,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,175616.0,1.0,4.769458869483347,-4.769458869483347,dB,bcc,5.1121505922,514
515,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,287496.0,1.0,5.390130795420227,-5.390130795420227,dB,bcc,5.0788317817,515
516,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,262144.0,1.0,6.097644159222214,-6.097644159222214,dB,bcc,5.0408511631,516
517,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,74088.0,1.0,4.6071853550859405,-4.6071853550859405,dB,bcc,5.1208617329,517
518,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,125000.0,1.0,4.9530458917239635,-4.9530458917239635,dB,bcc,5.1022953032,518
519,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,512.0,1.0,18.221141525733863,-18.221141525733863,dB,bcc,4.3900395274,519
520,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,110592.0,1.0,4.205069245852252,-4.205069245852252,dB,bcc,5.1424480652,520
521,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,46656.0,1.0,4.539190167941901,-4.539190167941901,dB,bcc,5.1245118396,521
522,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,125000.0,1.0,5.089431459253016,-5.089431459253016,dB,bcc,5.0949738751,522
523,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,1000.0,1.0,44.571277455655135,44.571277455655135,dB,bcc,7.7608520637,523
524,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,195112.0,1.0,5.791373197628722,-5.791373197628722,dB,bcc,5.0572923516,524
525,TetraBloechl,allKp_without_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,13824.0,1.0,2.219078254002859,-2.219078254002859,dB,bcc,5.2490597142,525
526,TetraBloechl,allKp_with_spin,VASP,Cd,LDA,5.368183916117442,0.0597827252478153,27000.0,1.0,3.75661311476255,-3.75661311476255,dB,bcc,5.1665220151,526
